Country,1970_co2_total,1971_co2_total,1972_co2_total,1973_co2_total,1974_co2_total,1975_co2_total,1976_co2_total,1977_co2_total,1978_co2_total,1979_co2_total,1980_co2_total,1981_co2_total,1982_co2_total,1983_co2_total,1984_co2_total,1985_co2_total,1986_co2_total,1987_co2_total,1988_co2_total,1989_co2_total,1990_co2_total,1991_co2_total,1992_co2_total,1993_co2_total,1994_co2_total,1995_co2_total,1996_co2_total,1997_co2_total,1998_co2_total,1999_co2_total,2000_co2_total,2001_co2_total,2002_co2_total,2003_co2_total,2004_co2_total,2005_co2_total,2006_co2_total,2007_co2_total,2008_co2_total,2009_co2_total,2010_co2_total,2011_co2_total,2012_co2_total,2013_co2_total,2014_co2_total,2015_co2_total,2016_co2_total,2017_co2_total,2018_co2_total,2019_co2_total,2020_co2_total,2021_co2_total,1970_surface_temperature,1971_surface_temperature,1972_surface_temperature,1973_surface_temperature,1974_surface_temperature,1975_surface_temperature,1976_surface_temperature,1977_surface_temperature,1978_surface_temperature,1979_surface_temperature,1980_surface_temperature,1981_surface_temperature,1982_surface_temperature,1983_surface_temperature,1984_surface_temperature,1985_surface_temperature,1986_surface_temperature,1987_surface_temperature,1988_surface_temperature,1989_surface_temperature,1990_surface_temperature,1991_surface_temperature,1992_surface_temperature,1993_surface_temperature,1994_surface_temperature,1995_surface_temperature,1996_surface_temperature,1997_surface_temperature,1998_surface_temperature,1999_surface_temperature,2000_surface_temperature,2001_surface_temperature,2002_surface_temperature,2003_surface_temperature,2004_surface_temperature,2005_surface_temperature,2006_surface_temperature,2007_surface_temperature,2008_surface_temperature,2009_surface_temperature,2010_surface_temperature,2011_surface_temperature,2012_surface_temperature,2013_surface_temperature,2014_surface_temperature,2015_surface_temperature,2016_surface_temperature,2017_surface_temperature,2018_surface_temperature,2019_surface_temperature,2020_surface_temperature,2021_surface_temperature
New Zealand,15.09942721,14.71748363,16.8958447,18.30342965,19.01465693,17.99708857,19.78287369,20.35787454,19.74696292,17.97654976,18.02053806,17.84833285,19.55168345,19.76339996,20.21435994,20.74537482,19.77934564,21.0269777,22.28251645,22.36419516,24.03520527,24.70409255,26.45155581,26.28476549,26.75861655,27.2856055,28.64844643,31.14041623,30.78000712,32.48872234,33.66928462,35.5877048,35.88153722,36.65591785,36.30064303,37.10460126,37.06929846,35.95273044,36.91720342,34.23370134,34.1863139,33.46634132,35.50646886,35.22829756,35.93047918,35.97245566,35.2878936,36.69685449,36.19921531,38.10400212,33.29587976,32.60333814,0.596,0.684,0.119,0.196,0.363,0.588,-0.51,-0.388,0.387,0.316,0.007,0.427,-0.062,-0.294,0.174,0.398,0.382,0.397,0.488,0.736,0.572,-0.028,-0.716,-0.38,-0.077,0.108,0.244,-0.128,0.981,1.009,0.265,0.572,0.42,0.238,0.033,0.443,0.391,0.237,0.564,0.059,0.598,0.673,0.125,0.999,0.544,0.568,1.214,0.627,1.173,1.118,0.912,0.982
Oman,7.329098819,7.329908266,7.338454711,7.371236133,7.740736653,25.83750829,28.76601828,28.71776658,23.74199551,21.41741096,12.88512527,14.41341681,12.55998199,14.2915577,12.23400312,9.516919974,11.30351939,10.97951132,12.23252137,12.14064791,15.57969864,18.99393202,18.11352944,17.15759003,16.05484293,18.77523556,19.84518774,20.47046398,19.92881722,22.43400297,25.32471651,28.44988649,30.4111747,32.15229226,31.75295928,33.00430106,42.14954518,45.54772657,44.71276838,47.15022924,51.46333755,59.71350425,67.40722257,70.5988293,74.99484491,79.28950577,82.38257506,82.32361258,85.54303476,86.46389838,85.63465896,94.61967335,0.855,0.08,-0.1,-0.172,-0.137,-0.225,0.221,0.575,0.138,0.138,-0.02,0.223,-0.418,-0.698,-0.706,-0.104,-0.042,0.07,0.201,-0.347,0.061,-0.304,-0.55,0.247,0.126,-0.018,-0.114,-0.227,0.745,0.578,0.554,0.661,0.891,0.838,0.778,0.814,0.838,0.652,0.537,0.728,1.104,0.84,0.754,0.473,0.485,1.213,0.933,1.421,1.121,0.89,0.496,1.329
Pakistan,18.06636558,18.43422453,18.72026988,19.83102261,20.97441381,23.24230953,22.40884571,23.6029599,24.75609768,26.65918055,28.25637583,30.78259889,35.00628597,36.82587376,39.60846125,43.57607313,46.49894384,53.65222994,57.79475198,62.2463363,65.34682306,66.56208767,73.7350165,81.36993651,83.83309241,90.31576691,93.96199898,97.57087203,99.0334479,108.2708898,109.4061341,112.0577524,112.5865804,116.4641763,130.1395627,132.4602077,143.5070664,159.6579732,155.0096295,157.8197174,151.9776822,153.7285216,154.862151,156.5066286,164.8717664,174.1737812,192.7933476,209.8049374,198.1390786,201.01429,202.0471744,219.7924461,0.556,0.198,-0.476,0.117,-0.176,-0.584,-0.271,0.352,-0.006,-0.005,0.485,0.31,-0.37,-0.399,-0.206,0.221,-0.288,0.161,0.72,-0.313,0.339,-0.306,-0.413,0.415,0.162,-0.116,-0.152,-0.386,0.436,0.823,0.668,0.762,1.021,0.527,1.006,0.211,1.023,0.65,0.362,1.034,1.29,0.833,0.263,0.778,0.358,0.529,1.233,1.252,1.359,0.566,0.394,1.121
Panama,2.612705889,2.617704388,2.830760986,3.165615225,3.207505097,3.271053271,3.259979756,3.232319919,3.074589568,3.333894174,3.20920075,2.791117302,3.146086925,3.603949765,3.012342478,2.830215215,2.931101797,3.243201693,2.485100821,2.595157557,2.739458765,3.161918621,3.768388807,3.853159188,4.093976216,4.39958164,4.433494349,4.65768558,5.739370005,5.024726104,5.207826553,6.222146676,5.429143157,5.502403441,5.52972282,7.124739844,7.513480429,7.493717426,7.274133348,8.69174703,9.19293157,10.01066545,10.46097136,10.27392879,10.78372313,10.64307083,10.67592873,10.16028089,9.949514829,13.15477512,11.14646462,12.51089334,0.117,-0.334,0.072,0.164,-0.377,-0.401,-0.024,0.23,0.12,0.198,0.481,0.294,0.444,0.919,-0.004,-0.156,0.069,0.566,0.183,0.085,0.394,0.531,0.403,0.459,0.456,0.591,0.3,0.647,0.991,-0.088,0.144,0.551,0.883,0.926,0.729,0.741,0.744,0.654,0.435,0.953,0.978,0.585,0.88,0.999,1.014,1.232,1.171,0.94,1.283,1.43,1.481,1.199
Peru,17.39390526,17.40405508,17.40125878,18.44481624,20.00606603,20.41221765,20.84225971,20.54393334,20.62454138,21.51480705,22.6454866,23.41355459,23.01932026,19.54635399,20.27895451,19.59569722,21.31293435,23.03474204,23.3370237,21.017186,20.88949652,20.2799787,21.15334972,22.20013121,22.78198561,25.90257852,28.45389517,28.37314375,27.29844371,29.36204837,29.03007569,26.97380054,28.13996868,27.62937077,31.85596785,31.87054843,31.44359694,34.36504738,38.97190318,41.88818729,45.77884409,49.16182019,49.08372885,50.21098132,53.16439158,54.5974054,57.27099866,54.88904691,55.14090807,57.58291255,46.58711465,55.14439017,0.002,-0.454,0.19,0.128,-0.281,-0.28,-0.111,0.282,0.075,0.241,0.361,0.059,0.183,1.303,0.228,0.115,0.154,0.884,0.511,0.056,0.359,0.501,0.816,0.494,0.511,0.798,0.158,0.855,1.29,0.232,0.325,0.49,0.754,0.769,0.682,0.813,0.809,0.555,0.604,0.869,1.063,0.791,0.808,0.647,0.883,1.256,1.454,0.978,0.734,1.048,1.778,1.287
Philippines,26.55840901,26.85925981,27.80689937,31.5979768,30.17036723,33.09419654,33.02424761,36.43297726,37.75143476,40.62304712,36.91170591,34.82196587,35.20283316,37.45498969,33.28056864,32.66258011,30.78658424,37.5661259,39.30527075,40.81934259,44.29278558,44.48725604,48.17639689,51.86519302,55.99631568,67.25823783,70.34035154,78.67140107,77.11814326,75.20735831,75.79032742,73.19534164,74.43960859,76.63813168,77.56974106,80.73001768,72.49454295,78.37273202,79.36228041,80.10694106,86.14074016,85.9473806,90.89186143,98.84893455,105.4183145,114.284876,123.6426354,137.0601046,143.2180666,150.6745525,138.6957904,147.9556226,0.203,-0.324,0.026,0.319,-0.05,0.083,-0.141,0.288,0.181,0.355,0.136,0.228,0.154,0.602,0.148,0.345,0.266,0.563,0.799,0.281,0.412,0.359,0.379,0.385,0.501,0.528,0.427,0.489,1.322,0.561,0.673,0.825,0.733,0.795,0.687,0.782,0.831,0.875,0.574,0.718,1.065,0.62,0.912,1.057,0.96,1.155,1.603,1.3,1.329,1.407,1.56,1.431
Papua New Guinea,1.145619456,1.147978313,1.223206533,1.467315914,1.797544313,1.488466245,1.468227521,1.549460822,1.538196482,1.651649997,1.777196467,1.759591985,1.735375752,1.714599533,1.784301837,1.971404216,1.755669859,2.225791914,2.094262888,2.071166374,2.133745554,2.129881684,2.224989641,2.201409709,2.238622508,2.290614004,2.3799436,2.560307505,3.218143989,2.566313695,3.163148808,3.757394204,4.233115553,4.697332635,5.028158439,5.369910713,5.443049381,5.137768431,5.147348975,5.261904592,4.308797852,4.631148338,4.382756979,4.468404822,5.288332869,5.673208121,6.151103021,5.801951334,6.057864158,6.297710119,6.38704032,6.570530106,0.201,0.005,-0.344,0.153,0.022,0.016,-0.296,-0.086,0.212,0.117,0.207,0.293,-0.091,0.367,0.307,0.222,0.341,0.38,0.666,0.424,0.413,0.281,0.542,0.364,0.356,0.654,0.551,0.079,1.012,0.311,0.377,0.496,0.671,0.519,0.234,0.658,0.252,0.438,0.342,0.317,1.007,0.388,0.295,0.8,0.393,0.16,1.129,0.79,0.662,0.695,1.082,1.18
Puerto Rico,1.343320416,1.437515762,1.522849304,1.521133622,1.487618695,1.334318617,1.323964482,1.22277844,1.225259835,1.066651206,1.012680851,0.977873491,0.875760768,0.848181757,0.884007869,0.818320371,0.819212803,0.919864005,0.967342624,1.045344123,0.8812814,0.884113397,0.865771346,0.877985379,0.908650543,0.923541917,0.937220704,0.9431552,0.92359237,1.003194294,1.678955698,2.198791144,2.200225125,2.439231326,2.333863051,2.326834311,2.345528031,2.34357396,2.437370967,2.189160345,2.348873761,2.423036917,3.770276475,4.266827635,4.312697107,4.174912201,4.536031909,1.250470962,1.248341514,1.243889621,1.205260996,1.260950276,0.021,-0.325,-0.071,0.255,-0.367,-0.177,-0.391,0.202,0.306,0.092,0.582,0.568,0.155,0.543,0.146,-0.049,0.105,0.597,0.528,0.081,0.522,0.411,0.302,0.512,0.71,0.73,0.444,0.654,1.243,0.672,0.273,0.743,0.893,1.06,0.567,0.865,0.821,1.071,0.52,0.651,1.177,0.531,0.762,0.774,0.869,1.093,1.203,0.967,0.848,0.95,1.349,0.922
Portugal,17.23870243,18.1475519,18.27914127,20.39511535,20.50917945,22.03929667,23.37063289,23.10212744,23.93189202,26.68631639,28.32292586,29.87027615,30.30089119,30.89044748,29.75628106,28.48333905,32.01373344,32.96708639,34.10518929,42.34969505,43.61192853,45.4601265,49.2551106,48.1725407,49.7445583,53.25650245,51.29192599,53.67185561,58.27333256,64.94741424,64.5308842,63.82247451,67.99327304,63.08445151,64.8458575,68.14597161,63.15082672,61.63863877,59.49304445,58.70660805,53.50698647,51.8197465,50.1552155,48.67095391,48.85798621,52.23947664,51.1598217,55.87749056,51.84628531,47.03651774,39.57868609,38.67690709,0.071,-0.87,-0.906,-0.063,-0.439,-0.09,-0.357,-0.272,0.167,0.169,0.282,0.546,0.56,0.286,-0.12,0.528,0.094,0.752,0.637,1.117,1.401,0.44,0.434,-0.199,0.684,1.663,0.756,1.601,1.212,0.634,0.665,1.165,0.681,1.458,1.062,1.032,1.561,0.775,0.649,1.423,1.122,1.615,0.797,0.941,1.349,1.405,1.682,2.109,0.906,1.291,1.99,1.251
Paraguay,0.684401813,0.6959625,0.754452781,0.82904252,0.804514048,0.860425441,0.952245038,1.330567153,1.58863194,1.526422921,1.562853773,1.511726455,1.501113474,1.464583374,1.603522431,1.602206888,1.711240572,1.895339995,2.129898402,2.131083614,2.265685119,2.221282621,2.648447889,3.003759011,3.492653232,3.947452898,3.89971484,4.309425339,4.514806253,4.521496316,3.753105616,3.891946572,4.075743592,4.217622143,4.252293031,3.929931484,4.227090812,4.019371726,4.677021151,4.811858754,5.326576056,5.528337268,5.488402301,5.717076967,6.020776006,6.75400907,7.590304241,8.531292797,8.953278295,8.729137348,8.265938198,8.891134056,0.261,-0.385,0.42,0.094,-0.265,-0.121,-0.435,0.7,0.658,0.096,0.187,0.387,0.356,-0.312,0.482,0.37,0.835,0.173,-0.073,-0.109,0.016,0.648,-0.39,0.208,0.865,0.542,0.095,0.869,0.176,0.004,0.101,0.609,1.074,0.721,0.394,0.511,0.915,0.252,0.259,0.897,0.326,0.601,0.825,0.327,1.119,1.493,0.25,1.15,0.539,1.276,1.369,0.696
French Polynesia,0.143663808,0.143770637,0.15321489,0.183907932,0.225144096,0.186567718,0.183994341,0.194208106,0.192884058,0.207129887,0.222883642,0.336041678,0.430563965,0.566266752,0.756600322,0.725607972,0.797386386,0.907456213,0.900728771,0.874645922,0.837165777,0.84564859,0.802999266,0.785497272,0.654856658,0.654800703,0.657302456,0.711767283,0.737410185,0.715915889,0.777609131,0.884004339,0.920267875,0.974189126,0.926221549,0.971562781,0.9116301,0.913538779,0.977853617,1.001977368,1.005685488,0.992074711,0.95076189,0.964266789,0.931378716,0.953976665,0.924126508,0.88880625,0.910184111,0.934000405,0.938750837,0.973219458,0.182,-0.342,0.119,0.325,-0.342,-0.247,-0.25,0.243,-0.074,0.105,0.225,0.132,0.323,0.189,0.412,0.154,0.278,0.478,0.356,0.159,0.397,0.341,0.352,0.141,0.543,0.582,0.188,0.335,0.633,0.456,0.329,0.502,0.796,0.703,0.531,0.672,0.841,0.85,0.357,0.8,0.76,0.214,0.722,0.536,0.616,0.681,1.127,0.901,0.631,0.857,0.829,0.791
Qatar,14.71814128,18.31408724,22.04131888,24.69425909,20.83530989,19.93719857,18.66345289,16.71231596,18.82144924,17.62024611,14.58720157,11.8487015,12.66060931,11.36404582,16.37222027,15.47281264,16.25480105,16.42065489,16.7778894,17.52934015,17.00956774,18.05474614,19.00241347,19.49929589,20.53457801,21.00917152,22.81292559,27.93194396,29.51335776,32.25337828,31.79156793,32.47084427,36.24360488,38.31345157,41.21779544,43.60984448,48.87081963,55.0432416,59.57166297,61.02811709,68.97445366,77.94914918,82.10893695,89.7659246,95.21092498,98.61461463,100.4404824,101.2767327,99.85257346,105.354177,94.7284364,97.69387446,0.267,-0.152,-0.731,-0.255,-0.336,-0.281,-0.556,0.274,0.149,0.765,0.389,0.417,-0.13,-0.826,0.039,0.357,0.51,0.385,0.494,-0.069,0.406,-0.151,-0.519,0.031,0.666,0.064,0.496,0.066,1.174,1.735,0.944,0.97,1.436,1.179,1.228,0.842,1.652,0.989,1.162,1.114,2.001,1.444,1.376,1.212,1.541,1.971,1.515,1.893,2.004,1.84,1.734,2.165
Romania,129.8689248,130.4916757,135.0806082,147.1968472,148.6706271,160.442169,175.0034474,183.1269158,198.2351403,203.2703871,200.9066685,201.5897532,200.4808973,202.4845461,200.2523613,199.1386293,205.2774277,212.6248033,216.8286197,212.000833,186.6700211,151.9397762,136.2669094,128.1363751,125.1843304,131.2368003,134.8729746,123.8342464,108.5140367,92.13563413,97.0595523,103.9102964,102.787847,106.8375119,104.7002286,103.4063116,109.0404218,106.4412135,104.6703268,85.38626603,82.6941758,89.04949099,86.78002669,79.09762979,78.82182831,79.80282844,78.04260505,80.99538198,82.10055477,80.47073978,73.08112847,78.74669937,-0.053,-0.021,0.382,-0.22,-0.097,0.806,-0.806,0.536,-0.828,0.156,-0.639,0.043,-0.058,0.837,-0.129,-1.193,0.431,-0.724,0.092,0.752,1.1,0.033,0.364,-0.428,1.72,0.409,-0.424,-0.422,0.785,0.62,1.338,1.537,1.22,0.145,0.556,0.298,0.514,2.126,1.335,1.617,1.167,0.497,1.828,1.37,1.552,1.799,1.876,1.153,2.266,2.241,2.256,1.447
Saudi Arabia,47.02193479,58.15357826,75.90471466,103.2116102,108.4740235,88.98749041,110.6355576,119.3727738,127.371128,151.628972,187.5544649,174.0444532,178.1155085,177.1616676,132.9924395,135.4907865,135.2056774,146.5324632,159.0559164,160.4737393,173.4791927,177.7240668,190.7520213,200.7204502,217.9397883,216.4202185,229.8623787,232.5426026,247.12084,252.1389741,265.1506997,275.7108237,293.7018464,308.2684806,326.9584083,346.3383552,366.7114114,387.8346452,420.5321719,444.1121141,487.0092554,509.1983797,539.33264,547.2035327,585.9314801,611.4229984,610.0871614,598.5827746,573.7300475,577.4434397,574.915952,586.3982445,0.363,-0.428,-0.559,-0.234,-0.241,-0.316,-0.405,0.139,-0.22,0.873,0.047,0.077,-0.397,-0.847,-0.309,-0.019,0.19,0.532,0.452,-0.112,0.095,0.376,-0.985,-0.186,0.655,0.193,0.58,0.01,1.035,1.489,0.787,0.884,1.092,0.981,0.975,0.542,1.202,0.706,0.906,1.028,2.18,0.893,1.241,1.204,1.249,1.867,1.533,1.78,1.887,1.69,1.488,2.203
Senegal,1.36836776,1.36897249,1.452084991,1.562186888,1.67266372,1.823628486,1.908399276,2.029784073,1.985849965,2.195087433,2.271169125,2.242250845,2.149848515,2.142716132,2.290009139,2.368179868,2.268457873,2.286344864,2.200776285,2.313280072,2.401793464,2.415214053,2.652327046,2.591791147,2.647283462,2.796721454,3.013869289,3.312350362,3.712728485,4.092989806,4.037498294,4.56168959,4.734528856,4.594321385,5.229020724,5.801553069,5.668233948,6.266056358,6.500427556,6.648562417,7.049142364,7.547115069,7.42270203,7.874491337,8.42810803,9.260462173,10.34909468,10.00788575,10.37853837,11.36039248,11.14469521,11.9808239,0.557,-0.036,0.38,0.713,-0.432,-0.235,-0.063,0.552,0.506,0.809,0.943,0.767,0.339,1.25,0.661,0.526,0.483,1.022,0.874,0.575,1.193,0.8,0.875,1.097,0.634,0.938,1.219,1.37,1.574,0.581,0.918,1.168,1.425,1.15,1.157,1.366,1.37,1.202,1.294,0.703,1.432,1.187,0.834,1.18,1.105,1.212,1.542,1.744,0.964,1.396,1.665,1.782
Solomon Islands,0.068154421,0.068247806,0.072705764,0.08705885,0.106356439,0.088423202,0.087268581,0.092090913,0.091518946,0.098225637,0.105641526,0.147948425,0.131724538,0.14445681,0.129498434,0.129109521,0.102786327,0.135205635,0.164326446,0.158586992,0.160506552,0.162216284,0.163781543,0.160486412,0.168724602,0.162081323,0.166084561,0.176084067,0.182411628,0.177389662,0.259402957,0.276763165,0.285407708,0.294790513,0.30529038,0.313521507,0.313693852,0.317116478,0.336463409,0.356967391,0.369523501,0.391563255,0.387464381,0.386469216,0.3597757,0.321858642,0.302164739,0.299938879,0.312408294,0.315865945,0.317458026,0.328915059,0.149,-0.121,-0.327,0.206,0.113,0.061,-0.055,0.493,0.346,0.27,0.208,0.475,-0.054,0.331,0.272,0.22,0.009,-0.016,0.645,0.158,0.108,0.26,0.492,0.057,0.043,0.643,0.402,0.293,0.654,0.249,0.563,0.83,0.82,0.592,0.752,0.792,0.549,0.962,0.677,0.319,0.69,0.797,0.887,0.789,0.766,0.674,1.267,1.623,0.709,1.528,1.185,0.955
Sierra Leone,0.451268428,0.45137211,0.446280452,0.460664203,0.495585587,0.523587257,0.501578722,0.512739805,0.511915412,0.572530972,0.6040253,0.559837806,0.573850507,0.562696796,0.530711395,0.595679996,0.68410048,0.937481348,0.949701697,0.851060108,0.769456978,0.971731227,0.625114169,0.610183915,0.632015141,0.685200616,0.755239454,0.763019544,0.797376985,0.817299071,0.494319038,0.610119234,0.629539707,0.665617841,0.672131121,0.625204043,0.773846937,0.723652426,0.701991196,0.703795558,0.769297926,0.875747685,0.973595391,1.113187592,1.189264552,0.997400753,1.010728586,1.026625608,1.012152273,0.954422461,0.943897091,1.008872059,0.353,-0.134,0.162,0.481,-0.018,-0.107,-0.195,0.196,0.257,0.572,0.431,0.28,0.352,0.571,0.377,0.254,-0.12,0.722,0.626,0.157,0.5,0.618,0.241,0.556,0.465,0.477,0.599,0.756,1.037,0.59,0.563,0.848,1.005,0.814,1.034,1.194,1.109,0.795,1.243,0.9,1.405,1.134,0.533,1.058,1.037,1.16,1.086,1.728,1.234,1.561,1.526,1.565
El Salvador,1.580762959,1.644226933,1.892202706,2.068943313,2.104687133,2.358555133,2.395949975,2.464087283,2.625828358,2.450488082,2.069393233,2.067197711,1.933518144,2.004568409,1.952036182,2.129628806,2.112695475,2.516707229,2.489412011,2.48334348,2.643772279,3.356626157,3.772290021,4.089455465,4.747807663,5.179780272,4.633838225,5.645733228,5.909336249,5.883355404,5.829332225,6.089078646,6.152854532,6.652807274,6.912368615,7.07203407,7.566993653,7.943651198,7.246757521,7.034265653,6.954712192,7.25623971,7.350376698,7.213931742,7.281088595,7.597205899,7.770771365,7.019092203,7.510754118,8.560863155,7.365506288,8.176486479,-0.031,-0.27,0.395,0.402,-0.311,0.057,-0.212,0.451,0.157,0.462,0.395,0.046,0.372,0.716,0.062,0.158,0.222,0.627,0.596,0.237,0.492,0.584,0.583,0.331,0.641,0.556,0.078,0.752,0.847,0.301,0.318,0.572,0.69,0.878,0.639,0.513,0.495,0.43,0.199,0.788,0.496,0.508,0.634,0.619,0.654,1.285,1.26,0.723,0.774,0.972,1.484,0.999
Somalia,0.705919676,0.706071649,0.697951147,0.720370147,0.77567198,0.820194099,0.786791755,0.805494894,0.805868198,0.902777733,0.953797515,1.025348804,0.96473749,0.963230463,0.970114043,0.967527704,1.15184431,1.081954591,0.974686144,0.938779304,0.759839074,0.55225972,0.45156984,0.462916451,0.462404132,0.474999756,0.488741368,0.501088809,0.510641232,0.524290352,0.712216285,0.731542231,0.796453945,0.8067282,0.811034264,0.826637498,0.845430935,0.852290277,0.824346443,0.830206573,0.851205648,0.785827617,0.769197842,0.768759017,0.75482222,0.790970106,0.786237738,0.805768317,0.804157843,0.813939991,0.717193667,0.763629187,0.079,-0.245,0.298,0.571,-0.027,0.128,0.264,0.493,0.249,0.07,0.651,0.121,0.336,0.454,-0.001,0.007,0.097,0.869,0.719,-0.101,0.108,0.228,0.531,0.162,0.499,0.461,0.619,0.423,0.617,0.388,0.421,0.83,0.82,1.047,0.465,1.07,0.845,0.958,0.677,1.29,1.091,1.057,0.976,1.089,1.121,1.467,1.267,1.623,0.709,1.528,1.724,1.532
Saint Pierre and Miquelon,0.115731586,0.1157322,0.135839611,0.141400897,0.125956124,0.149934225,0.136733916,0.150411122,0.152531904,0.143949786,0.145981894,0.146852359,0.121368653,0.140788144,0.16544268,0.146026775,0.17651984,0.232952214,0.236054511,0.259845509,0.23802171,0.235780018,0.230738068,0.123418286,0.123807685,0.075640103,0.076205168,0.042324956,0.066751483,0.07212044,0.094849887,0.094586508,0.131933069,0.260420886,0.24951806,0.252886465,0.270416433,0.275122415,0.273159079,0.280796774,0.287275489,0.316440881,0.322264275,0.294545008,0.323946486,0.307014388,0.319387799,0.10609782,0.122558395,0.104780792,0.091564481,0.092771651,0.953,0.268,-1.278,-0.809,-0.982,-0.731,-0.149,-0.148,-0.343,0.429,-0.236,0.971,-0.502,0.743,0.119,-1.048,-0.735,-0.073,0.197,-0.408,-0.739,-0.7,-1.344,-1.061,-0.297,-0.276,0.114,-0.37,0.736,1.663,1.095,0.522,0.009,0.166,0.562,0.898,1.813,0.385,0.444,0.69,1.311,1.147,1.992,1.292,0.375,0.106,0.854,0.36,0.682,0.05,0.742,2.32
Suriname,1.670358096,1.671397731,1.942439799,2.026480269,1.806815819,2.110066464,1.95683888,2.153854976,2.206004199,2.083681698,2.106951194,1.792305505,1.543008708,1.200276237,1.163606916,1.477558144,1.437498721,1.201295845,1.357939226,1.379924514,1.623645299,1.585310669,1.570803443,1.523283579,1.481910745,1.478704609,1.457627348,1.43583208,1.431844856,1.470420792,1.482942513,1.523169641,1.120811619,1.240504892,1.397666712,1.691840698,1.53447364,1.416163865,1.461380394,1.453242122,1.75014086,1.956410933,2.445072314,2.288611057,2.621383755,2.725816477,2.960920742,2.501846453,2.212179419,2.655425727,2.499294933,2.706967359,0.22,-0.429,-0.077,0.12,-0.348,-0.364,-0.05,0.128,0.073,0.299,0.28,0.219,0.228,0.453,-0.252,0.001,0.126,0.734,0.561,0.069,0.31,0.337,0.579,0.286,0.305,0.827,0.922,0.775,1.357,0.614,0.657,0.781,1.01,1.069,1.097,1.426,1.003,0.98,1.076,1.414,1.509,1.074,0.986,1.118,1.136,1.309,1.79,1.439,1.25,1.53,1.682,1.277
Sweden,96.69361989,89.33082961,89.70360515,91.574231,84.3912521,85.9804853,92.76104892,89.20261102,83.87420579,86.7538624,79.39223764,71.99562763,65.94578459,60.30337207,59.75241159,63.68580697,65.30344413,63.40285815,61.52061787,58.70042342,58.0910682,58.50244986,61.11440251,60.87545086,63.2152997,62.99545592,68.48305807,62.72741125,63.824537,62.52670343,58.84788761,58.96706969,60.43151251,61.25314621,59.70781702,56.47408785,56.95303204,54.68704093,53.76644093,49.32065265,55.42782661,51.26496345,48.93412044,47.18110394,45.77880959,46.16026593,45.74252009,45.34779632,42.96726967,42.2132384,38.968336,38.92176751,-1.098,0.03,0.791,1.145,0.935,1.574,-0.11,-0.466,-0.075,-1.091,-0.569,-0.228,-0.134,0.911,0.583,-1.036,-0.493,-1.201,0.726,1.998,1.692,1.025,1.374,0.806,0.195,1.263,-0.164,0.981,0.561,1.362,1.721,1.071,1.566,0.914,1.198,1.825,1.485,1.938,1.954,1.432,-0.279,1.267,1.313,0.857,2.704,2.069,1.841,1.588,1.844,1.568,2.943,1.846
Seychelles,0.131966378,0.131994756,0.130412374,0.13468108,0.145079285,0.153386802,0.146766572,0.150053133,0.149764391,0.167835446,0.177261452,0.131242297,0.114397993,0.200960702,0.206090632,0.218333174,0.224156828,0.304174115,0.412906156,0.402045438,0.320377788,0.435161205,0.379560965,0.381300559,0.381111084,0.406116824,0.417980981,0.455074464,0.463586186,0.475938717,0.856727183,0.921770027,0.814460007,0.816457314,1.154825476,1.051769176,1.132552366,0.931339568,0.989059193,1.085501966,0.985340538,0.773721229,0.870541896,0.783558941,0.899226113,0.944320814,1.026096489,1.105687879,0.974808258,0.991415362,1.007665398,1.046391503,0.32,-0.435,-0.372,0.181,-0.471,-0.274,-0.205,0.236,0.355,0.226,0.258,0.17,0.433,0.503,-0.294,-0.114,0.25,0.505,0.418,-0.112,0.239,0.439,0.179,0.23,0.507,0.432,0.114,0.598,0.968,0.295,0.406,0.734,0.518,0.719,0.304,0.513,0.537,0.813,0.5,0.82,1.019,0.927,0.922,0.749,0.863,1.169,1.1,1.184,0.917,1.377,1.434,1.032
Turks and Caicos Islands,0.015228866,0.015228872,0.016562452,0.018255348,0.016742506,0.018125669,0.01659419,0.017702664,0.01764387,0.016880549,0.016693256,0.019272891,0.016036666,0.015004588,0.01662888,0.015094742,0.014848709,0.015407189,0.015578072,0.014467494,0.013984719,0.01483256,0.015601564,0.014614828,0.014380638,0.013853055,0.013951542,0.013249357,0.025647906,0.028818575,0.095530291,0.098933867,0.150977925,0.274922242,0.269620138,0.285025133,0.315777156,0.337351279,0.34308249,0.359668961,0.374281922,0.418190869,0.432836973,0.409457453,0.448002089,0.435604076,0.452677722,0.249202678,0.265413954,0.270099052,0.223215109,0.24848955,-0.062,-0.162,-0.084,0.126,-0.102,0.232,-0.35,0.223,0.622,-0.005,0.36,0.371,0.468,0.636,0.279,0.12,0.269,0.81,0.588,0.317,0.583,0.541,0.232,0.008,0.269,0.399,0.592,0.902,1.354,0.918,0.592,1.002,0.885,1.321,0.86,0.967,1.009,1.331,0.649,0.74,1.185,0.595,0.777,1.307,1.247,1.471,0.831,1.063,0.975,1.456,1.547,0.94
